,screen_name,state
24501,RakeshMalviyaa,To Be Added
24502,sankeerthbjp,To Be Added
24504,Ravijoshibjp1,To Be Added
24506,AhanthemShanjoy,To Be Added
24516,Real_krishna2,To Be Added
24517,dalwadi_pradip,To Be Added
24521,sanjay_mishra91,To Be Added
24524,Virendr00413507,To Be Added
24531,permendr,To Be Added
24533,manishengineer9,To Be Added
24536,sudarshan_goel,To Be Added
24540,tulsi_silawat,To Be Added
24541,Senthil47757841,To Be Added
24549,dillipodisha,To Be Added
24559,iAkashNegi,To Be Added
24565,neeraj_markam,To Be Added
24567,VikramJainBJP,To Be Added
24571,kannan2033,To Be Added
24574,MirzapurVeer,To Be Added
24575,RamKumarBhatt2,To Be Added
24578,murlidharrao001,To Be Added
24585,JunagadhDistBjp,To Be Added
24590,shubhamrajBJP,To Be Added
24594,pon_raajesh,To Be Added
24603,DesaiBhashin,To Be Added
24607,singh_digraj,To Be Added
24610,naveenkottige,To Be Added
24616,kirti_gor,To Be Added
24623,BGMRBJP,To Be Added
24625,bhargavthaker,To Be Added
24628,Rajrockstarsing,To Be Added
24630,Narendrasinh561,To Be Added
24633,tuli_navneet,To Be Added
24636,erdevinderrana,To Be Added
24642,vikbpl,To Be Added
24643,Sujatabhayani2,To Be Added
24649,shaileshmishra,To Be Added
24650,BJYMinOD,To Be Added
24651,valjitaparia,To Be Added
24654,RashmikantBJP,To Be Added
24655,pratik_nakrani,To Be Added
24657,ManojRPatel0,To Be Added
24661,Pavansonigodhra,To Be Added
24664,Varshabhanusali,To Be Added
24666,pangnyu,To Be Added
24667,SatishRatreBJP,To Be Added
24668,govilsanjay,To Be Added
24669,BjpRajora,To Be Added
24670,CWanaga,To Be Added
24672,VictoriaGowri,To Be Added
24679,PrashantGOLUTi1,To Be Added
24681,the_pranshu,To Be Added
24686,vikram_bhadwal,To Be Added
24699,Bpsingh_bjp,To Be Added
24704,rajeev_bjp,To Be Added
24705,vasudedaraovaka,To Be Added
24707,Kailash_BJP,To Be Added
24715,Bharali64,To Be Added
24725,DYadunath,To Be Added
24739,aswasthamamp,To Be Added
24744,GirishK59972017,To Be Added
24745,BTignath,To Be Added
24750,jeevankirar,To Be Added
24757,Jaideep88355979,To Be Added
24763,vishal_c_vora,To Be Added
24768,KumarSuvrath,To Be Added
24769,udupicity,To Be Added
24770,drmonikapant,To Be Added
24777,GunjanY72358801,To Be Added
24784,Amar_AgrawalBJP,To Be Added
24786,DesaiGemar,To Be Added
24792,PravinPotepatil,To Be Added
24793,Narayan_PatelMP,To Be Added
24795,harischandrabjp,To Be Added
24799,Vijay_ks9,To Be Added
24800,TeliJumi,To Be Added
24801,aparnabjp,To Be Added
24806,RACHNA57704303,To Be Added
24811,rajagopalcg,To Be Added
24812,krevathy4,To Be Added
24824,sarmah_nabajit,To Be Added
24825,prateeksharmamp,To Be Added
24827,udaywagh16,To Be Added
24828,HiniumT,To Be Added
24832,manojpandeywb,To Be Added
24835,ravalmayur108,To Be Added
24836,Mehulsh18720963,To Be Added
24839,ABHIBHA61444278,To Be Added
24841,iBharatKiBeti,To Be Added
24844,BenjaminMate1,To Be Added
24846,VrajKalpeshbhai,To Be Added
24849,Rajesh__Gor,To Be Added
24850,santanu_ozah,To Be Added
24852,raginisweetu,To Be Added
24853,anantbjpup,To Be Added
24857,PRAFFULCHAUHA10,To Be Added
24865,shuklajibjp,To Be Added
24868,UjjwalGajjar,To Be Added
24870,ghirve2001,To Be Added
24872,nadola1989,To Be Added
24873,Mrs_Rida,To Be Added
24874,Adv_SSureshBJP,To Be Added
24884,ankur_ahir,To Be Added
24900,ranbirsingh006,To Be Added
24903,a_suryawanshi33,To Be Added
24912,vinayjainbjp,To Be Added
24913,JashvantsinhSo1,To Be Added
24919,GohilMayursinhb,To Be Added
24923,Jaydippatel123,To Be Added
24924,mayurhirapara4,To Be Added
24925,JayeshC35092115,To Be Added
24928,RaghuLeishangt3,To Be Added
24929,poojaLakhavara,To Be Added
24932,sadashiva_ra,To Be Added
24933,iamprtr,To Be Added
24939,HiteshPochi,To Be Added
24940,LahreChitrakant,To Be Added
24944,BJP4RRNagar,To Be Added
24949,prabalbjp,To Be Added
24953,MANOJVADODARA,To Be Added
24955,iGopalVaghela,To Be Added
24958,mitulKithari51,To Be Added
24959,KaminiGiriBJP,To Be Added
24961,BjpMaheshReddy,To Be Added
24964,GMSBJP,To Be Added
24970,prabin1206,To Be Added
24974,panditratnakar,To Be Added
24978,MayankRajak5,To Be Added
24981,AanjnaHemant,To Be Added
24986,DharamshalaAbvp,To Be Added
24992,HimmatPadshala,To Be Added
25002,radhikadubjp,To Be Added
25006,AshokMvasava1,To Be Added
25012,knpatel_,To Be Added
25013,ModiSanatbhai,To Be Added
25021,patelranjeet13,To Be Added
25031,badajenabjp,To Be Added
25032,ajay_magic,To Be Added
25033,ShivShankarSBJP,To Be Added
25034,Manesha76,To Be Added
25035,Purnalikarbi1,To Be Added
25039,avdhaish,To Be Added
25043,RakeshG62191311,To Be Added
25044,maheshkumartMKT,To Be Added
25045,BJP4SDL,To Be Added
25050,BJP4Kalahandi,To Be Added
25056,reena_rawal,To Be Added
25062,PrakashBelwade,To Be Added
25068,NaniOpo2,To Be Added
25076,AjayJha5571,To Be Added
25083,ManishPatel5196,To Be Added
25085,nareshc96240,To Be Added
25087,deveshkumarbjp,To Be Added
25091,iMahiShrivastav,To Be Added
25093,ImMadhrari,To Be Added
25096,pranshurane,To Be Added
25107,ranjeetyadavbjp,To Be Added
25113,SelfieWCampus,To Be Added
25119,arjunsingh_Bjp,To Be Added
25121,Dipak_jani22,To Be Added
25122,MamataBhadouri1,To Be Added
25128,bjpmadurairural,To Be Added
25129,bjpsanthakumar,To Be Added
25134,kamlapatley,To Be Added
25135,7NoAco0XedGGQIX,To Be Added
25137,BJMM4Kerala,To Be Added
25140,DayanandSopte,To Be Added
25142,NNareshbharvad,To Be Added
25144,xP4A82nHERJqp4K,To Be Added
25146,Official_AkashJ,To Be Added
25149,falgun15,To Be Added
25160,tnbalajiv,To Be Added
25162,HareshC72017848,To Be Added
25173,SushantaDeb17,To Be Added
25180,PKantibhai,To Be Added
25194,ritengor1,To Be Added
25195,CSivankutty1,To Be Added
25199,arvindmenonbjp,To Be Added
25200,VinodKhBJYM,To Be Added
25202,sujeetsanayal,To Be Added
25210,sachin5123,To Be Added
25211,avimaled,To Be Added
25213,SatishKumarKou1,To Be Added
25214,Dilip87296079,To Be Added
25216,BJPKalyanEast,To Be Added
25217,Ripalpatelbjp,To Be Added
25220,Mandeep78543442,To Be Added
25222,CHETANZALA100,To Be Added
25223,Bhagirathi_Bjp,To Be Added
25226,Rajsharma4CG,To Be Added
25229,JayeshJani_,To Be Added
25233,DAithmian,To Be Added
25235,bjpkm4karnataka,To Be Added
25238,RakeshChandelR1,To Be Added
25240,rameshnagoth,To Be Added
25247,amey_9879,To Be Added
25248,parduymnrajput,To Be Added
25249,DoctorLakshya,To Be Added
25250,HariomSainiUP,To Be Added
25255,akahaypekamwar,To Be Added
25257,RampalRajput4,To Be Added
25258,hucheshnilugal1,To Be Added
25267,AnkeshY471995,To Be Added
25268,dhavalraval3,To Be Added
25269,rahuljkbjym,To Be Added
25272,drjatinmohanty,To Be Added
25273,vilas0503,To Be Added
25276,TaherPathan8,To Be Added
25284,ManojGoelBJP,To Be Added
25293,virendragoel10,To Be Added
25303,_PrateekT,To Be Added
25310,MLARamkhelavan,To Be Added
25315,sdeshpande27,To Be Added
25322,santoshmasuri,To Be Added
25327,vilishpatel747,To Be Added
25329,bvm1953,To Be Added
25335,SourabhGuptaBJP,To Be Added
25336,BJP4Paonta_,To Be Added
25341,Narendrasinhbjp,To Be Added
25343,SmitaWagh_,To Be Added
25344,Rajeshk40574376,To Be Added
25347,MQDIZdfEHk087rL,To Be Added
25349,BjpDabhoi182,To Be Added
25354,4VishalBharwad,To Be Added
25356,jitukissan,To Be Added
25359,DesaiLm,To Be Added
25363,shivamdbjp,To Be Added
25368,BharatY13539308,To Be Added
25369,JeetuMaheshwri,To Be Added
25372,kkarran_lugani,To Be Added
25379,GautamtGediya,To Be Added
25386,vikrambjpmp,To Be Added
25388,NaviNav62786815,To Be Added
25390,hardikpatel8777,To Be Added
25393,SelvaBoominadh1,To Be Added
25395,pkpathak359,To Be Added
25396,PawanCh42414919,To Be Added
25397,SUVENDU451,To Be Added
25400,Vijay_F_Vanzara,To Be Added
25403,Jagdishchandr14,To Be Added
25407,VilasAmbekar2,To Be Added
25408,MauvinGodinho,To Be Added
25412,OreyNaadu,To Be Added
25421,HemlalMurmu12,To Be Added
25435,niravkghelani,To Be Added
25436,Anil007Sharma3,To Be Added
25437,SandipKoladiya,To Be Added
25438,nandishbjp1,To Be Added
25443,RashminGhiyar,To Be Added
25444,bjpkamleshdesai,To Be Added
25445,shrichand_bjp,To Be Added
25447,Satwind10475664,To Be Added
25449,raju4bjpmp,To Be Added
25450,VishalParihar0,To Be Added
25455,DeepakT76793443,To Be Added
25457,HimatbhaiNarola,To Be Added
25458,DeepaKumarBihar,To Be Added
25459,RamuRGonline,To Be Added
25462,bharatsinhji_,To Be Added
25466,abvp4phagli,To Be Added
25467,alokmishra83,To Be Added
25480,rajeshkushwah51,To Be Added
25482,Sanjeev_Bjym,To Be Added
25483,DBarkataki,To Be Added
25490,HafizShazHyd,To Be Added
25492,BJP4Yavatmal_,To Be Added
25495,RameshT05396076,To Be Added
25496,HardikKacha6,To Be Added
25498,Latarai5,To Be Added
25500,birthare_ritesh,To Be Added
25506,BJPAnshuls,To Be Added
25515,VinodTh37707629,To Be Added
25517,Yanglethaokip21,To Be Added
25519,banyal_satish,To Be Added
25530,lalitwankhede12,To Be Added
25531,KNR4BJP,To Be Added
25534,PChasia,To Be Added
25545,mujumdar_prasad,To Be Added
25547,iDubeyAayush,To Be Added
25552,Mehboob01371431,To Be Added
25553,abvp4kotshera,To Be Added
25554,_Aniket,To Be Added
25555,BharaliKarna,To Be Added
25559,iambharathibjp,To Be Added
25561,abhayvermabjp,To Be Added
25564,pratikpatelbjp_,To Be Added
25574,sanjeevbharari,To Be Added
25575,RenkyTrivedi,To Be Added
25579,pritesh_cg,To Be Added
25580,DHAIRYASHASTRI1,To Be Added
25581,KesarySunny,To Be Added
25582,surat_bjp,To Be Added
25584,Bhavinc1994,To Be Added
25588,ShyamkumarTh,To Be Added
25590,Bjp4Surguja,To Be Added
25592,ErSatyendraJain,To Be Added
25597,iakshaysinghel,To Be Added
25598,ParthGor111,To Be Added
25604,iBackModi,To Be Added
25606,KeralaBJP_47,To Be Added
25607,BJP4Giridih1,To Be Added
25608,DanveRaosaheb,To Be Added
25613,ArtiSinghRao,To Be Added
25614,Bjp_Rajpaliwar,To Be Added
25623,GULBJYM,To Be Added
25629,PunitDudhrejiya,To Be Added
25630,Ishwardubey,To Be Added
25632,ThummarBhavesh8,To Be Added
25637,sbhandari16,To Be Added
25638,swapnilagr97,To Be Added
25642,Umesh_Sharma28,To Be Added
25645,Gaurav_him,To Be Added
25659,BjpDeepan,To Be Added
25660,ankurkushukla,To Be Added
25661,_sakshi_verma_,To Be Added
25663,Thakur549,To Be Added
25670,hemedrasinh,To Be Added
25674,narendramodiU,To Be Added
25678,PrahladsinhP,To Be Added
25679,AnkitRa93730091,To Be Added
25685,laxmansinh1010,To Be Added
25695,MehulDave25751,To Be Added
25697,KazhetoKinimi,To Be Added
25699,sanjaythakor112,To Be Added
25700,NamchoomSujana,To Be Added
25701,Haldharsingh2,To Be Added
25708,77_jhala,To Be Added
25714,tararavimalviya,To Be Added
25715,SunilYajurvedi,To Be Added
25716,narendra_modi12,To Be Added
25728,IndianRabi,To Be Added
25729,ganeshmishrabjp,To Be Added
25734,SUSHMABHATT10,To Be Added
25736,Dharmin79975695,To Be Added
25743,RANAANKITSINGHG,To Be Added
25747,BJYMinTN,To Be Added
25755,ShambhuSidharth,To Be Added
25756,ajay_mlnanda,To Be Added
25770,SandipD24185512,To Be Added
25772,ChetanSheth18,To Be Added
25786,BjpGurusigamani,To Be Added
25788,sagarrane1111,To Be Added
25792,sanwaragrawal,To Be Added
25794,_ModiFan,To Be Added
25796,kharabelaswain,To Be Added
25799,ganpatgaikwad9,To Be Added
25803,SunilKarwa11,To Be Added
25809,chengaipandian,To Be Added
25811,Sanjaybjpvjp,To Be Added
25812,Moreshwar_Bhoir,To Be Added
25813,tarunmishraurga,To Be Added
25818,phangnonkonyak,To Be Added
25819,VinodBJPhp,To Be Added
25820,BjymPrakash,To Be Added
25823,irakeshpathania,To Be Added
25824,Umakant80,To Be Added
25825,HarishPadhiyar1,To Be Added
25829,Bjpjamnagar,To Be Added
25833,AYatheesh,To Be Added
25837,jyotikaushal66,To Be Added
25838,KanavRoyal,To Be Added
25847,balraje_makude,To Be Added
25852,PaliRampal,To Be Added
25855,shubhambjpmp,To Be Added
25857,Bjp4Chalisgaon,To Be Added
25865,OfficeOfDK,To Be Added
25866,Bjp4kp,To Be Added
25868,mpajaypratap,To Be Added
25870,TejanderSinghJ1,To Be Added
25871,PMajhvaar,To Be Added
25873,AmiJoshiBjp,To Be Added
25875,AmitShahArmy,To Be Added
25876,DayaYad50602845,To Be Added
25878,Rajkuma06349946,To Be Added
25882,DrRajesh4BJP,To Be Added
25887,suneelgautam80,To Be Added
25889,Vijay_bhagat11,To Be Added
25895,AshwaniSBJP,To Be Added
25896,VivekRTIAdv,To Be Added
25897,makani_khushal,To Be Added
25902,kislay_official,To Be Added
25903,SandeepAikyatha,To Be Added
25904,MoinFaruque,To Be Added
25913,pandeypoonam20,To Be Added
25921,SirajAnuwar2,To Be Added
25922,AnshulR45461012,To Be Added
25924,RajendraAJadeja,To Be Added
25929,VillupuramBjp,To Be Added
25930,amiyadashbjp,To Be Added
25936,posolanki,To Be Added
25941,jbhuyan65,To Be Added
25943,5a2c516c170642a,To Be Added
25958,RajulaBJP,To Be Added
25959,mussa_patel,To Be Added
25960,Rachanamahajani,To Be Added
25968,akshayBJPJK,To Be Added
25969,Talibsh45631176,To Be Added
25972,a_digvijaysinh,To Be Added
25973,dayakant786,To Be Added
25974,shanika_soni,To Be Added
25975,PrafulBarwe,To Be Added
25976,abhishekmatoria,To Be Added
25978,iMukundJethva,To Be Added
25984,rachana_chavan,To Be Added
25988,advmkjadav1973,To Be Added
25992,bjpshivarudra,To Be Added
25994,DHXnXtXXF4vwPLX,To Be Added
25995,jugalsharma622,To Be Added
26000,dramitjyotikar,To Be Added
26001,Ranjitborah555,To Be Added
26002,HetalVMehta04,To Be Added
26004,DhokeDeepak_dr,To Be Added
26006,satyaranjanbora,To Be Added
26010,Vikasguptabjp,To Be Added
26011,AnilYad27572935,To Be Added
26020,khatavra,To Be Added
26021,pawanjk2014,To Be Added
26025,HemnathGuru,To Be Added
26027,HiteshBhanushal,To Be Added
26029,Savadichidu,To Be Added
26031,PradeepPatelBJP,To Be Added
26033,sanagajapati,To Be Added
26034,rajputboyrss,To Be Added
26036,SatyabraMohapa1,To Be Added
26037,nehalpatel57674,To Be Added
26038,manoj_upadhay,To Be Added
26041,AnandRaj_ars,To Be Added
26046,bjym_vatva,To Be Added
26050,Real_Ashish1,To Be Added
26062,Ankeshk71955414,To Be Added
26063,AmanSon30719456,To Be Added
26067,Digubhabjp,To Be Added
26072,NikitaGhaytadke,To Be Added
26077,CantstopulovinM,To Be Added
26079,PushpendraBjpKm,To Be Added
26085,IKGItaliya_BJYM,To Be Added
26091,bjym_south,To Be Added
26093,JanakThakor9,To Be Added
26095,shdavda,To Be Added
26096,hdave77,To Be Added
26097,RiteshSoniBJP,To Be Added
26102,RatnabhaiR,To Be Added
26106,NirmitDesai2,To Be Added
26108,r4randhir,To Be Added
26111,KetubenDesai,To Be Added
26115,Abhishekcpandey,To Be Added
26121,SanghamitraPra5,To Be Added
26123,nagpure_yogesh,To Be Added
26127,FalguniVyas2,To Be Added
26133,MeetGupta1499,To Be Added
26140,Kaamdar_prasant,To Be Added
26144,patelbharadwa,To Be Added
26145,amay_apte,To Be Added
26146,IgaganKZ,To Be Added
26148,amardbadge,To Be Added
26151,ArpansinhP,To Be Added
26152,rakeshpayasi21,To Be Added
26158,BjymBanka,To Be Added
26159,BhikhabhaiPate9,To Be Added
26163,MDJIAULHAQUE16,To Be Added
26165,sachinrana1524,To Be Added
26168,AribamNepolian,To Be Added
26169,dkp6992,To Be Added
26173,KuthyarNaveen,To Be Added
26179,SmtJMOfficial,To Be Added
26180,MeetKthacker,To Be Added
26181,SurajKero,To Be Added
26183,Narende23954735,To Be Added
26191,ckkbjp,To Be Added
26201,LarokarK,To Be Added
26205,bjp4kasauli,To Be Added
26209,RajeshNishad_,To Be Added
26213,mrigen_sarania,To Be Added
26214,subhas_waikhom,To Be Added
26215,NaseebSinghBJP,To Be Added
26220,VijayGautam200,To Be Added
26228,ShaileshJagird2,To Be Added
26233,GeetaRuparel,To Be Added
26235,BJP4PURI2019,To Be Added
26240,Kaurav_Sudeep,To Be Added
26241,Hada4Shujalpur,To Be Added
26244,mithundubeybjp,To Be Added
26246,narendrabhati,To Be Added
26251,SureshKuilady,To Be Added
26252,NikhilAnandBJP,To Be Added
26253,mahajan_shveta,To Be Added
26272,Rishikant400,To Be Added
26278,nhdhameliya,To Be Added
26281,nalinibarot,To Be Added
26285,peaces2011,To Be Added
26292,ram_matang,To Be Added
26299,igajendarsingh,To Be Added
26300,KishorP24866026,To Be Added
26302,PALANISAMY9,To Be Added
26304,hiteshjain33,To Be Added
26305,MayankNayakBJP,To Be Added
26309,bjp4scGuj,To Be Added
26313,MaheswaranBala2,To Be Added
26314,Shamsher_Manhas,To Be Added
26315,jayaprakashm36,To Be Added
26320,connectajitcpr,To Be Added
26321,YogeshBJPSM,To Be Added
26322,abvpchowari,To Be Added
26326,Rajanthakur_BJP,To Be Added
26330,Mahendr80160796,To Be Added
26331,jaybutani,To Be Added
26336,ashishrathore05,To Be Added
26338,SunilRasayali,To Be Added
26341,vinaysi22996210,To Be Added
26344,MahtoBanshilal,To Be Added
26346,Kanaad_Aphale,To Be Added
26347,GurunathaY,To Be Added
26353,Manjushukla2312,To Be Added
26357,amitpanchalrau,To Be Added
26360,PurohitParth214,To Be Added
26364,ketan_panara,To Be Added
26377,BJYMKinnaur,To Be Added
26380,AtulGhenghat,To Be Added
26381,BJPBhavnagarD,To Be Added
26382,YogeshBadani,To Be Added
26386,BJPMMMP1,To Be Added
26392,balendra690,To Be Added
26394,ShoumikaMahadik,To Be Added
26398,SIBAPRASADSEN4,To Be Added
26402,Laisam_Simai,To Be Added
26403,Virendr0011,To Be Added
26407,varshabhosale24,To Be Added
26408,AmitSha62648262,To Be Added
26411,Rajendrasingh32,To Be Added
26412,YogeshVerma91,To Be Added
26413,Amrishpandya16,To Be Added
26414,DrDivyaPatelBJP,To Be Added
26415,NileshG17709106,To Be Added
26420,Hemants9781,To Be Added
26425,davenimesh50,To Be Added
26426,OmGelot,To Be Added
26428,Rajeshw0043,To Be Added
26438,Kamlesh06608627,To Be Added
26439,IamNarendrasinh,To Be Added
26445,Shivana29843527,To Be Added
26446,Ragavankottur,To Be Added
26452,jay_hind_Team,To Be Added
26453,amitpandeyBJP78,To Be Added
26458,AshishP77163366,To Be Added
26465,darji_suchet,To Be Added
26468,DrRakeshjadon,To Be Added
26472,kajalsharma0731,To Be Added
26474,divyaraj_joshi,To Be Added
26480,BalgotraGaurav,To Be Added
26483,iamshubhamagraw,To Be Added
26485,mineshvaghela96,To Be Added
26492,Jeetendravi,To Be Added
26493,Manoj4BJP,To Be Added
26499,BJPKARNATAKA_IT,To Be Added
26500,Ranjeetbjpbihar,To Be Added
26501,yogisahu03,To Be Added
26512,berhampurkumar,To Be Added
26518,cvijaypura,To Be Added
26519,MPDRBDShyal1,To Be Added
26522,choudharysachi7,To Be Added
26523,Swayams71602234,To Be Added
26526,nilakshi_b,To Be Added
26530,BJYM4parle,To Be Added
26532,ianandgaurav,To Be Added
26537,mayur4214996060,To Be Added
26542,MayursinhBJP,To Be Added
26546,chintu113113,To Be Added
26549,AmitChavan85,To Be Added
26551,Velpandiyan15,To Be Added
26553,ChLalSinghDSS,To Be Added
26556,iurvishparmar,To Be Added
26561,Ranveer05082017,To Be Added
26562,wangsu_d,To Be Added
26566,Radhamohanji,To Be Added
26568,94e82522da7e4de,To Be Added
26576,Rajnish_Mishra1,To Be Added
26577,SanjayT98291128,To Be Added
26581,ravish4bjp,To Be Added
26588,Mandle_kanta,To Be Added
26592,satarupa_mishra,To Be Added
26597,GulshanUpadhya8,To Be Added
26600,I_PareshPatel,To Be Added
26602,cpmishra_bjym,To Be Added
26604,Pawansumiraj1,To Be Added
26609,rahuls889859,To Be Added
26611,NaoremMenaka,To Be Added
26615,SoibamRomenSin3,To Be Added
26618,Chandra10305933,To Be Added
26622,ivishalParmar,To Be Added
26627,PrafulJoshiBJP,To Be Added
26632,SunilSh46825864,To Be Added
26634,Asni4BJP,To Be Added
26635,BasharatMir16,To Be Added
26637,RanjitPatilOffc,To Be Added
26642,AnitaRa42532841,To Be Added
26644,buzzindelhi,To Be Added
26647,WakhareAbhishek,To Be Added
26655,Dharmen28447449,To Be Added
26658,JayNarayan_Vyas,To Be Added
26663,Nishad_BJP,To Be Added
26667,AnkitParekhBJP,To Be Added
26677,SudhaMehta14,To Be Added
26683,RajkumarGangul3,To Be Added
26686,govind75663431,To Be Added
26687,KalyanBJPTN,To Be Added
26688,VungzaginValte,To Be Added
26689,brnkishoreddy,To Be Added
26696,Shayam_Twits,To Be Added
26699,sanjaymalankiya,To Be Added
26700,thetathelugu,To Be Added
26702,Santoshsahubjp1,To Be Added
26705,SIDHINDUSTANI,To Be Added
26708,DeepakPoteBJP,To Be Added
26712,Srikantjoshi10,To Be Added
26714,HimalayZala,To Be Added
26715,Bjp4Latehar,To Be Added
26716,KipaBabu,To Be Added
26722,MichaelDabhi,To Be Added
26723,Abhischavan,To Be Added
26726,Mukesh27181075,To Be Added
26727,Susindro2,To Be Added
26731,khajanchianand,To Be Added
26734,GadhviBalwant,To Be Added
26735,keveeyes,To Be Added
26750,CEOAnil,To Be Added
26751,MadhuMishra_,To Be Added
26752,kbjaiswalbjp,To Be Added
26754,BharatbhaiMer,To Be Added
26755,narendrtribjp,To Be Added
26756,ThRaghurajSingh,To Be Added
26758,BJPYOUTH1,To Be Added
26759,Desai_SanjayB,To Be Added
26761,ikusummahdele,To Be Added
26765,DivyaSh27409842,To Be Added
26770,adv_sandy,To Be Added
26773,BJP4Jagtial,To Be Added
26775,AdvSSuresh1,To Be Added
26776,IManojSharmaBJP,To Be Added
26778,Harshad_BJP,To Be Added
26780,AnuragPanshetti,To Be Added
26781,Virendra_sahu20,To Be Added
26782,Jagdish_neelam,To Be Added
26783,Pushkar61949301,To Be Added
26785,DurgeshGupta_,To Be Added
26786,ponbalabjp,To Be Added
26791,bharatia2,To Be Added
26792,Sushant62850020,To Be Added
26805,pramodr111,To Be Added
26809,LadhawalaSuketu,To Be Added
26811,V_Bandheri,To Be Added
26813,Rajputpavan16,To Be Added
26816,Kailash4BJP,To Be Added
26820,Ashutoshyb1,To Be Added
26821,ShishubhaiBJP,To Be Added
26822,Aathiraj77,To Be Added
26828,surya56857bjym,To Be Added
26831,Bjp4raipurG,To Be Added
26837,maheshraval33,To Be Added
26851,RajendrVaghoshi,To Be Added
26856,MattaDilip,To Be Added
26857,Jayashankar48,To Be Added
26859,vempati_s,To Be Added
26863,dprakashbjp,To Be Added
26865,yksharmaa,To Be Added
26869,Kvijayanand17,To Be Added
26880,suryaprabhat29,To Be Added
26883,KamniLousigam,To Be Added
26884,advdas,To Be Added
26885,Raje_Ambrishrao,To Be Added
26891,diku_kalita,To Be Added
26893,RKtyagiBJP,To Be Added
26897,ShyamNamitha,To Be Added
26900,anilchobeyBJP,To Be Added
26903,GirishBapatBJP,To Be Added
26905,GADHVIRP,To Be Added
26907,SantoshBJPSkn,To Be Added
26911,itcell_bjp_tn,To Be Added
26915,JPDALALBJP,To Be Added
26916,SonuDehari,To Be Added
26920,AapleDada,To Be Added
26921,jaya4bjp,To Be Added
26922,AnkitpandayBJP,To Be Added
26927,VivekanandaP,To Be Added
26931,Aniruddhag545,To Be Added
26937,abhimanyuBJPmp,To Be Added
26947,mrVIkashdubey,To Be Added
26952,bhagatsinghnika,To Be Added
26955,officialamanmis,To Be Added
26958,aarvee24,To Be Added
26959,DrAnilMPatel,To Be Added
26961,sadanandreddyp,To Be Added
26962,JaydattJha,To Be Added
26964,kundansinghbjp,To Be Added
26965,tanahalitara,To Be Added
26966,BJP4SunderNg_HP,To Be Added
26969,gkkhasle,To Be Added
26970,nlshetty35,To Be Added
26973,1dharmesh,To Be Added
26985,guptaarvindbjp,To Be Added
26989,AMaisurya,To Be Added
26991,patelashokbjp,To Be Added
26995,thakorvikramm,To Be Added
26996,SujiitJainBJP,To Be Added
27000,Mahende72067163,To Be Added
27003,BjpGodhra,To Be Added
27005,tejsthakurbjp,To Be Added
27007,jharsuguda_bjp,To Be Added
27009,IRahulGagret,To Be Added
27013,KathirvelBJP,To Be Added
27014,PraphulOfficial,To Be Added
27021,IJAGDISHPATEL,To Be Added
27022,drdipakpateljgd,To Be Added
27025,SonoLoku,To Be Added
27027,Munnidevi_BJP,To Be Added
27031,cmsancheti,To Be Added
27032,RajKPurohitBJP,To Be Added
27033,Snerkar9999,To Be Added
27034,Msaikumar12,To Be Added
27039,ravibattan1,To Be Added
27041,MakwanaVallbhb1,To Be Added
27042,SohamMPrajapati,To Be Added
27043,TridibjyotiM,To Be Added
27046,DrRakeshSaxena5,To Be Added
27047,Pardeep_hr,To Be Added
27050,SameerDey9,To Be Added
27052,Iamsisodia1,To Be Added
27054,safiuddin947,To Be Added
27056,BalbevL,To Be Added
27057,DrArchanaAwast1,To Be Added
27058,JPBhaiBJP,To Be Added
27061,anpandeybjp,To Be Added
27062,sushilbjp,To Be Added
27065,YogeshShivhar10,To Be Added
27071,BjpPrakashbhai,To Be Added
27074,pankajmdobariy1,To Be Added
27075,BaluDLondhe2,To Be Added
27076,ChhayaGupta13,To Be Added
27087,AbhileshThakkar,To Be Added
27091,NNitesh24,To Be Added
27092,dev_harsura,To Be Added
27094,TSomorjit,To Be Added
27095,Anand942444,To Be Added
27099,rani_bjp,To Be Added
27107,hshankar08,To Be Added
27108,amitpithadiya5,To Be Added
27113,RajuGaudani,To Be Added
27114,abvpcg,To Be Added
27115,9979764142,To Be Added
27120,abvp4kangra_,To Be Added
27121,SVemulkar,To Be Added
27127,jigarnaik5,To Be Added
27128,kharventhan,To Be Added
27129,BjpHasan,To Be Added
27132,SolaseVinayak,To Be Added
27133,mistry_sunny,To Be Added
27134,MankotiaRajni,To Be Added
27140,MarodiaSaurabh,To Be Added
27149,Raju431S,To Be Added
27150,Rahul_Karande7,To Be Added
27151,yanatakhe,To Be Added
27155,NareshPatelBJP,To Be Added
27156,DinuSolankiBJP,To Be Added
27157,SunderShahdara,To Be Added
27159,am_ssb89,To Be Added
27163,imalayjgandhi,To Be Added
27175,Rajendr66666231,To Be Added
27176,mm_bjp,To Be Added
27177,sirhmpatel,To Be Added
27178,Bjp4Rohru,To Be Added
27179,ShravanSChawda,To Be Added
27180,rnsinghmlcbjp,To Be Added
27181,jpbohrabjym,To Be Added
27182,DipeshShah74,To Be Added
27183,kouravashish,To Be Added
27184,thedineshdesai,To Be Added
27189,ronakpadmani1,To Be Added
27190,munafkhan50,To Be Added
27197,JayRavalABVP,To Be Added
27201,pankajj03517832,To Be Added
27202,pramodbjymsidhi,To Be Added
27203,VibhutiSinghIND,To Be Added
27209,akhileshsonibjp,To Be Added
27211,bhawani_gavnde,To Be Added
27214,BjpRahman,To Be Added
27223,BjpJamal,To Be Added
